[19:25:27],[19:25:39],262144,9506,9506,352370,0.000044,373.166428,nemeth18.mtx,695234,960.08,0.998799279135,10
[19:27:27],[19:27:39],131072,30237,30237,740200,0.000088,398.485947,bcsstk35.mtx,1450163,974.66,1.0818502669,10
[19:29:33],[19:29:46],262144,9506,9506,413904,0.000050,432.965294,nemeth19.mtx,818302,969.081818182,1.29391455515,11
[19:31:46],[19:32:05],262144,23052,23052,583096,0.000070,376.073730,bcsstk36.mtx,1143140,975.329411765,1.59623258879,17
[19:34:01],[19:34:16],262144,9506,9506,490688,0.000056,403.944324,nemeth20.mtx,971870,970.746153846,1.64626167871,13
[19:36:16],[19:36:35],262144,25503,25503,583240,0.000073,351.177471,bcsstk37.mtx,1140977,974.382352941,1.68810206484,17
[19:38:34],[19:38:52],262144,9506,9506,591626,0.000065,373.850937,nemeth21.mtx,1173746,973.2625,1.58306467019,16
[19:40:44],[19:40:58],131072,46772,46772,1068033,0.000113,342.220306,bcsstk39.mtx,2089294,973.3,1.43061758226,12
[19:43:00],[19:43:19],262144,9506,9506,684169,0.000073,385.601639,nemeth22.mtx,1358832,972.594117647,1.65830196223,17
[19:45:17],[19:45:27],131072,9506,9506,758158,0.000078,371.645027,nemeth23.mtx,1506810,970.9,1.15217186218,8
[19:47:02],[19:47:13],16384,1441295,1441295,1549970,0.000712,549.921082,belgium_osm.mtx,2542027,964.211111111,1.03219770333,9
[19:49:01],[19:49:11],131072,9506,9506,758028,0.000080,367.075424,nemeth24.mtx,1506550,970.7125,0.901994318164,8
[19:50:39],[19:50:50],2048,245874,245874,6698185,0.005191,2428106.986328,BenElechi1.mtx,13150496,925.955555556,0.727417213481,9
[19:52:38],[19:52:48],131072,9506,9506,760632,0.000081,361.479416,nemeth25.mtx,1511758,969.5,0.756637297521,8
[19:54:26],[19:54:38],32768,60012,60012,340022,0.000366,390.052643,blockqp1.mtx,640033,908.78,1.11874930168,10
[19:56:26],[19:56:37],131072,9506,9506,760633,0.000081,362.442039,nemeth26.mtx,1511760,0,0,0
[19:58:15],[19:58:32],4096,227362,227362,5757996,0.004233,2009009.057861,bmw3_2.mtx,11288630,0,0,0
[20:00:19],[20:00:35],65536,29920,29920,1031560,0.000238,284.639481,net100.mtx,2033200,0,0,0
[20:02:24],[20:02:39],32768,141347,141347,3740507,0.000474,49184.071564,bmw7st_1.mtx,7339667,1006.72307692,3.9559407801,13
[20:04:18],[20:04:30],32768,36720,36720,1306960,0.000368,293.517517,net125.mtx,2577200,930.7,1.20166551086,10
[20:06:07],[20:06:23],4096,148770,148770,5396386,0.003942,1834654.297852,bmwcra_1.mtx,10644002,934.064285714,1.27649472208,14
[20:08:07],[20:08:23],32768,43520,43520,1582360,0.000499,270.259827,net150.mtx,3121200,928.985714286,1.25234473965,14
[20:10:13],[20:10:25],32768,88343,88343,1265035,0.000370,326.711761,net4-1.mtx,2408949,932.91,4.05004938242,10
[20:12:35],[20:12:53],262144,16320,16320,480760,0.000068,281.763577,net50.mtx,945200,953.03125,1.58497584761,16
[20:14:27],[20:14:38],1024,986703,986703,12437739,0.011412,4863110.871094,bone010_M.mtx,23888775,921.122222222,0.89415109061,9
[20:16:33],[20:16:51],131072,23120,23120,756160,0.000137,302.552635,net75.mtx,1489200,945.4125,1.26039428355,16
[20:19:07],[20:19:22],512,986703,986703,36326514,0.029918,14027301.873047,bone010.mtx,71666325,910.830769231,1.16776223567,13
[20:21:09],[20:21:21],4096,2216688,2216688,2441238,0.002850,909493.715576,netherlands_osm.mtx,4266503,969.36,8.41619866686,10
[20:23:25],[20:23:36],65536,127224,127224,1182804,0.000162,320.277969,boneS01_M.mtx,2238384,988.622222222,0.76416661618,9
[20:25:30],[20:25:41],32768,127224,127224,3421188,0.000350,2050.778015,boneS01.mtx,6715152,996.877777778,3.08752967697,9
[20:28:54],[20:29:05],256,3542400,3542400,50194096,0.045123,20548422.746094,nlpkkt120.mtx,96845792,907.877777778,0.723844332218,9
[20:30:46],[20:31:04],2048,914898,914898,9702186,0.008747,3757256.613770,boneS10_M.mtx,18489474,926.8,1.52438512194,16
[20:35:39],[20:35:52],128,8345600,8345600,118931856,0.100237,48892440.203125,nlpkkt160.mtx,229518112,919.527272727,0.531021158782,11
[20:38:03],[20:38:22],1024,914898,914898,28191660,0.018154,10929933.122070,boneS10.mtx,55468422,952.270588235,1.56910041889,17
[20:47:02],[20:47:20],128,16240000,16240000,232232816,0.135992,95391089.023438,nlpkkt200.mtx,448225632,0,0,0
[20:48:56],[20:49:10],16384,93279,93279,652246,0.000864,358.275696,boyd1.mtx,1211231,899.866666667,1.17284080572,12
[21:03:35],[21:03:53],64,27993600,27993600,401232976,0.285942,164838828.875000,nlpkkt240.mtx,774472352,946.83125,1.34290671214,16
[21:05:33],[21:05:46],32768,466316,466316,890091,0.000395,331.304108,boyd2.mtx,1500397,944.109090909,2.81439628451,11
[21:07:31],[21:07:46],2048,1062400,1062400,14883536,0.007258,5914418.059082,nlpkkt80.mtx,28704672,983.930769231,1.40842771879,13
[21:09:56],[21:10:07],131072,62631,62631,366559,0.000088,354.266754,brack2.mtx,698700,954.844444444,1.23837807107,9
[21:11:42],[21:11:57],1024,4163763,4163763,12487976,0.015148,11469239.837891,NLR.mtx,24284175,978.884615385,1.37831901736,13
[21:13:40],[21:13:56],32768,10581,10581,390741,0.000494,399.390167,bundle1.mtx,770901,907.692857143,1.45477749193,14
[21:16:02],[21:16:21],131072,37595,37595,295076,0.000147,350.842285,c-58.mtx,552557,925.676470588,1.45097509273,17
[21:18:24],[21:18:39],131072,41731,41731,300537,0.000115,355.566521,c-62ghs.mtx,559343,931.307692308,1.69817165865,13
[21:20:40],[21:20:55],131072,41731,41731,300537,0.000115,343.964554,c-62.mtx,559343,932.438461538,1.43555856807,13
[21:22:46],[21:22:59],32768,51035,51035,384438,0.000403,383.792084,c-64b.mtx,717841,913.263636364,1.22791229127,11
[21:24:49],[21:25:07],65536,325729,325729,929849,0.000276,318.758331,NotreDame_www.mtx,929849,934.825,1.65208201976,16
[21:26:47],[21:27:00],32768,51035,51035,384438,0.000405,399.380646,c-64.mtx,717841,911.963636364,1.10063843231,11
[21:28:50],[21:29:06],65536,20414,20414,1679599,0.000245,193.052643,ns3Da.mtx,1679599,926.728571429,2.99032453361,14
[21:30:52],[21:31:08],65536,57975,57975,294955,0.000239,356.243698,c-67b.mtx,531935,724.392622951,115.530027442,122
[21:33:06],[21:33:22],65536,57975,57975,294955,0.000240,342.562592,c-67.mtx,531935,912.885714286,1.48461497792,14
[21:35:18],[21:35:32],65536,64810,64810,315408,0.000214,327.752167,c-68.mtx,566006,923.216666667,1.4763882356,12
[21:37:25],[21:37:36],65536,67458,67458,345714,0.000167,320.162003,c-69.mtx,623970,928.211111111,3.07117221357,9
[21:39:31],[21:39:43],65536,68924,68924,363955,0.000184,357.079758,c-70.mtx,658986,925.28,1.0925200227,10
[21:41:24],[21:41:35],32768,259789,259789,2251231,0.000347,231.258179,offshore.mtx,4242673,982.288888889,2.97038884265,9
[21:43:21],[21:43:36],65536,76638,76638,468096,0.000225,324.928665,c-71.mtx,859554,927.723076923,2.79261494389,13
[21:45:33],[21:45:48],65536,84064,84064,395811,0.000225,386.864655,c-72.mtx,707558,925.807692308,1.83992539082,13
[21:47:34],[21:47:47],16384,169422,169422,724348,0.000796,344.387146,c-73b.mtx,1279274,918.772727273,2.95606953698,11
[21:49:32],[21:49:45],16384,169422,169422,724348,0.000797,357.706909,c-73.mtx,1279274,914.8,3.20510955706,11
[21:51:46],[21:51:57],4096,181343,181343,11063545,0.002604,1979524.910156,ohne2.mtx,11063545,982.111111111,1.02028802518,9
[21:53:53],[21:54:05],65536,73752,73752,1835470,0.000180,274.222275,oilpan.mtx,3597188,983.11,2.92453415094,10
[21:56:46],[21:57:01],262144,39082,39082,559722,0.000059,440.023201,cage11.mtx,559722,947.338461538,1.5637914781,13
[21:58:58],[21:59:10],65536,130228,130228,2032536,0.000186,355.235855,cage12.mtx,2032536,967.67,1.09183332061,10
[22:01:01],[22:01:13],8192,445315,445315,7479343,0.001436,631642.983154,cage13.mtx,7479343,997.98,1.29907659512,10
[22:03:11],[22:03:27],262144,16146,16146,515651,0.000062,399.935677,olafu.mtx,1015156,971.835714286,1.54022593095,14
[22:05:40],[22:05:58],2048,1505785,1505785,27130349,0.008953,5816074.089355,cage14.mtx,27130349,979.04375,1.48069609897,16
[22:07:45],[22:07:56],131072,88263,88263,402623,0.000081,434.059189,olesnik0.mtx,744216,962.866666667,1.13038833052,9
[22:12:03],[22:12:16],256,5154859,5154859,99199551,0.047835,23029763.437500,cage15.mtx,99199551,922.6,17.5994834635,11
[22:14:06],[22:14:20],131072,15449,15449,973052,0.000106,357.628899,opt1.mtx,1915453,954.958333333,1.32379400042,12
[22:16:03],[22:16:18],32768,192244,192244,609066,0.000484,165.827972,caidaRouterLevel.mtx,1217878,928.907692308,1.28569737943,13
[22:18:16],[22:18:29],65536,62451,62451,2034917,0.000195,404.500931,cant.mtx,4007383,990.545454545,1.31035292703,11
[22:20:19],[22:20:31],32768,40216,40216,526139,0.000370,340.602142,case39_A_01.mtx,1042160,913.95,1.08282039139,10
[22:22:20],[22:22:32],32768,40216,40216,526144,0.000369,341.501038,case39_A_02.mtx,1042170,915.16,0.866256313108,10
[22:24:22],[22:24:34],32768,40216,40216,526144,0.000371,346.789032,case39_A_03.mtx,1042170,916.21,0.938562730988,10
