[17:52:07],[17:52:20],65536,125329,125329,2678750,0.000203,383.241058,matrix-new_3.mtx,2678750,961.390909091,1.30206447645,11
[17:54:06],[17:54:24],4096,504855,504855,9046865,0.004404,3468603.180908,af_shell6.mtx,17588875,978.1875,0.857959060795,16
[17:56:19],[17:56:37],4096,504855,504855,9046865,0.004353,3468768.867676,af_shell7.mtx,17588875,978.18125,1.51831269424,16
[17:58:33],[17:58:51],4096,504855,504855,9046865,0.004382,3468691.614502,af_shell8.mtx,17588875,978.275,1.33954283246,16
[18:00:47],[18:01:06],4096,504855,504855,9046865,0.004448,3468868.139893,af_shell9.mtx,17588875,977.288235294,1.82656294168,17
[18:03:35],[18:03:47],2048,2707524,2707524,14810202,0.005797,4028475.615234,memchip.mtx,14810202,995.52,1.16172285852,10
[18:06:15],[18:06:28],65536,262111,262111,1234877,0.000190,173.266953,amazon0302.mtx,1234877,971.963636364,1.27868734346,11
[18:08:21],[18:08:34],32768,400727,400727,3200440,0.000408,187.892212,amazon0312.mtx,3200440,962.354545455,1.34662111589,11
[18:10:28],[18:10:42],32768,410236,410236,3356824,0.000412,192.287842,amazon0505.mtx,3356824,961.541666667,5.93821779287,12
[18:12:05],[18:12:16],2048,66463,66463,5209641,0.005363,1081675.739258,mip1.mtx,10298495,936.188888889,0.814376986747,9
[18:13:59],[18:14:12],32768,403394,403394,3387388,0.000409,186.128510,amazon0601.mtx,3387388,965.645454545,1.19191491182,11
[18:15:57],[18:16:08],65536,29957,29957,1995041,0.000168,354.479080,mixtank_new.mtx,1995041,947.633333333,1.13724814062,9
[18:17:47],[18:17:59],16384,735323,735323,5158388,0.000727,34139.527893,amazon-2008.mtx,5158388,966.1,1.12249721603,10
[18:22:47],[18:22:59],512,1504002,1504002,110879972,0.024378,21437940.003906,ML_Geer.mtx,110879972,981.38,0.90310575239,10
[18:25:20],[18:25:33],2048,377002,377002,27689972,0.006218,5333144.508789,ML_Laplace.mtx,27689972,979.118181818,1.07265022836,11
[18:27:27],[18:27:40],262144,80800,80800,311492,0.000049,537.842300,apache1.mtx,542184,982.127272727,1.36720744525,11
[18:29:33],[18:29:44],32768,715176,715176,2766523,0.000339,502.224762,apache2.mtx,4817870,1019.1,1.16999525165,9
[18:31:53],[18:32:12],131072,14000,14000,1853104,0.000145,479.942787,appu.mtx,1853104,954.958823529,1.20687190389,17
[18:49:32],[18:49:43],64,22744080,22744080,639999458,0.178989,129516985.625000,arabic-2005.mtx,639999458,0,0,0
[18:51:56],[18:52:13],2048,45101,45101,14506196,0.008140,5455382.996094,mouse_gene.mtx,28967291,974.94,1.34104436914,15
[18:53:44],[18:53:57],1024,3799275,3799275,11368076,0.012930,9947355.688477,AS365.mtx,22110421,970.545454545,1.13166300506,11
[18:56:02],[18:56:17],1024,11950757,11950757,12711603,0.014314,8693196.664062,asia_osm.mtx,20362934,974.107692308,2.32096184917,13
[18:58:06],[18:58:17],32768,99340,99340,954163,0.000350,290.666443,ASIC_100k.mtx,954163,917.0,1.03923048454,9
[19:00:16],[19:00:27],131072,99190,99190,578890,0.000084,511.123619,ASIC_100ks.mtx,578890,965.6,1.01434160365,9
[19:02:15],[19:02:27],131072,10848,10848,620313,0.000085,354.360886,msc10848.mtx,1229778,947.58,1.18304691369,10
[19:04:16],[19:04:36],32768,321821,321821,2635364,0.000593,341.817291,ASIC_320k.mtx,2635364,932.377777778,1.72612461104,18
[19:06:24],[19:06:35],131072,23052,23052,588933,0.000085,376.607323,msc23052.mtx,1154814,953.322222222,1.01628711798,9
[19:08:23],[19:08:37],65536,321671,321671,1827807,0.000213,447.023758,ASIC_320ks.mtx,1827807,981.875,1.59484847765,12
[19:10:13],[19:10:23],2048,415863,415863,10328399,0.005060,3964420.359375,msdoor.mtx,20240935,977.9375,0.881670998729,8
[19:12:00],[19:12:15],8192,682862,682862,3871773,0.001848,155620.038818,ASIC_680k.mtx,3871773,939.461538462,1.15727695079,13
[19:13:57],[19:14:13],8192,97578,97578,4925574,0.002001,1534001.283691,m_t1.mtx,9753570,980.528571429,1.62807009828,14
[19:16:05],[19:16:22],65536,682712,682712,2329176,0.000257,441.422836,ASIC_680ks.mtx,2329176,1001.19333333,2.55798531835,15
[19:17:55],[19:18:06],512,1696415,1696415,11095298,0.021818,4720587.498047,as-Skitter.mtx,22168298,933.555555556,1.07611555669,9
[19:20:07],[19:20:26],8192,1270432,1270432,8814880,0.002303,1705647.255981,atmosmodd.mtx,8814880,1002.10588235,5.40723595676,17
[19:22:13],[19:22:24],4096,1270432,1270432,8814880,0.002500,1701679.024902,atmosmodj.mtx,8814880,992.144444444,0.926296222252,9
[19:24:14],[19:24:26],4096,1489752,1489752,10319760,0.002902,2196779.331787,atmosmodl.mtx,10319760,992.65,1.02786185842,10
[19:26:24],[19:26:40],8192,1039183,1039183,3114818,0.002001,1066344.745728,NACA0015.mtx,6060802,986.407142857,1.15416282939,14
[19:29:02],[19:29:12],256,943695,943695,39297771,0.040564,15478365.644531,audikw_1.mtx,77651847,916.9625,0.751560875778,8
[19:31:09],[19:31:28],131072,54870,54870,1366097,0.000145,464.689590,nasasrb.mtx,2677324,979.970588235,1.79861538441,17
[19:33:06],[19:33:19],16384,448695,448695,3314611,0.000786,41166.622925,auto.mtx,6582550,965.009090909,1.16654466107,11
[19:35:10],[19:35:21],32768,41092,41092,1683902,0.000335,377.234863,av41092.mtx,1683902,923.144444444,0.878269904239,9
[19:38:27],[19:38:47],262144,87500,87500,312481,0.000076,304.807484,ncvxqp7.mtx,574962,955.722222222,1.8072556099,18
[19:40:37],[19:40:50],4096,36000,36000,7128473,0.003308,2575954.763672,nd12k.mtx,14220946,975.281818182,1.18307625345,11
[19:42:34],[19:42:45],32768,115625,115625,3897557,0.000350,287.491974,barrier2-10.mtx,3897557,953.266666667,0.934523051258,9
[19:44:40],[19:44:51],32768,115625,115625,3897557,0.000349,292.541443,barrier2-11.mtx,3897557,952.088888889,1.16375297536,9
[19:46:46],[19:46:57],32768,115625,115625,3897557,0.000349,288.571686,barrier2-12.mtx,3897557,951.933333333,1.13235251676,9
[19:48:50],[19:49:01],32768,113076,113076,3805068,0.000333,269.781616,barrier2-1.mtx,3805068,954.433333333,0.816496580928,9
[19:50:55],[19:51:05],32768,113076,113076,3805068,0.000331,266.751556,barrier2-2.mtx,3805068,953.6875,1.03493659226,8
[19:52:55],[19:53:10],2048,72000,72000,14393817,0.007497,5440546.860840,nd24k.mtx,28715634,967.592307692,1.13643270366,13
[19:54:53],[19:55:04],32768,113076,113076,3805068,0.000331,275.123932,barrier2-3.mtx,3805068,953.088888889,1.3486161174,9
[19:56:50],[19:57:02],65536,9000,9000,1644345,0.000185,334.519211,nd3k.mtx,3279690,955.47,1.24181319046,10
[19:58:44],[19:58:55],32768,113076,113076,3805068,0.000330,275.873932,barrier2-4.mtx,3805068,954.233333333,0.924962461701,9
[20:00:42],[20:00:56],32768,18000,18000,3457658,0.000436,29798.314178,nd6k.mtx,6897316,971.075,1.32735639525,12
[20:02:39],[20:02:51],32768,115625,115625,3897557,0.000349,288.814789,barrier2-9.mtx,3897557,947.39,16.5881554128,10
[20:05:01],[20:05:19],262144,112211,112211,760631,0.000068,503.658459,Baumann.mtx,760631,1004.75625,2.03346033586,16
[20:07:25],[20:07:40],131072,38744,38744,1771722,0.000117,451.879974,bbmat.mtx,1771722,969.5,1.56990935554,13
[20:10:06],[20:10:18],262144,13992,13992,316740,0.000046,509.266975,bcsstk29.mtx,606958,936.89,0.832406150866,10
[20:12:11],[20:12:24],262144,9506,9506,367280,0.000047,555.042496,nemeth01.mtx,725054,958.063636364,1.31444611721,11
[20:14:16],[20:14:32],131072,28924,28924,1036208,0.000118,499.212479,bcsstk30.mtx,2017706,0,0,0
[20:16:37],[20:16:56],524288,9506,9506,274654,0.000036,552.431444,nemeth15.mtx,539802,944.735294118,1.28335093384,17
[20:18:43],[20:18:54],131072,35588,35588,608502,0.000082,485.408409,bcsstk31.mtx,1157900,953.188888889,1.01482833189,9
[20:20:46],[20:20:57],262144,9506,9506,298259,0.000040,499.455441,nemeth16.mtx,587012,945.777777778,0.827013069597,9
[20:22:51],[20:23:09],131072,44609,44609,1029655,0.000134,369.019470,bcsstk32.mtx,1976076,949.04375,1.48869437344,16
[20:25:01],[20:25:12],262144,9506,9506,319563,0.000042,544.312283,nemeth17.mtx,629620,951.444444444,0.842102014289,9
[20:27:03],[20:27:14],262144,8738,8738,300321,0.000040,579.002640,bcsstk33.mtx,583794,934.655555556,0.961608734374,9
[20:29:07],[20:29:19],262144,9506,9506,352370,0.000046,513.361393,nemeth18.mtx,695234,954.37,1.08171160667,10
[20:31:08],[20:31:19],131072,30237,30237,740200,0.000088,502.983566,bcsstk35.mtx,1450163,969.166666667,0.929755045399,9
[20:33:14],[20:33:28],262144,9506,9506,413904,0.000052,534.527050,nemeth19.mtx,818302,962.675,1.48330992491,12
[20:35:28],[20:35:46],262144,23052,23052,583096,0.000070,503.538410,bcsstk36.mtx,1143140,970.6375,1.58464309862,16
[20:37:44],[20:37:59],262144,9506,9506,490688,0.000059,524.602486,nemeth20.mtx,971870,965.823076923,1.54529252703,13
[20:40:00],[20:40:19],262144,25503,25503,583240,0.000072,517.372780,bcsstk37.mtx,1140977,969.441176471,1.51349180356,17
[20:42:18],[20:42:36],262144,9506,9506,591626,0.000068,505.681580,nemeth21.mtx,1173746,0,0,0
[20:44:28],[20:44:43],131072,46772,46772,1068033,0.000112,501.390076,bcsstk39.mtx,2089294,968.661538462,1.51024117358,13
[20:46:30],[20:46:40],131072,9506,9506,684169,0.000077,502.064781,nemeth22.mtx,1358832,965.6125,0.921191483895,8
[20:48:39],[20:48:50],131072,9506,9506,758158,0.000082,514.488220,nemeth23.mtx,1506810,967.311111111,0.953874490282,9
[20:50:22],[20:50:32],16384,1441295,1441295,1549970,0.000615,313.893188,belgium_osm.mtx,2542027,962.5125,1.11179753103,8
[20:52:20],[20:52:31],131072,9506,9506,758028,0.000083,490.702515,nemeth24.mtx,1506550,965.233333333,1.29871731592,9
[20:54:06],[20:54:17],4096,245874,245874,6698185,0.002844,2427231.848145,BenElechi1.mtx,13150496,983.755555556,0.925095924289,9
[20:56:06],[20:56:17],131072,9506,9506,760632,0.000083,494.135956,nemeth25.mtx,1511758,965.633333333,0.92736184955,9
[20:57:55],[20:58:07],32768,60012,60012,340022,0.000363,521.158936,blockqp1.mtx,640033,906.41,1.02415819091,10
[20:59:55],[21:00:06],131072,9506,9506,760633,0.000084,516.237793,nemeth26.mtx,1511760,966.777777778,1.06330488758,9
[21:01:37],[21:01:48],4096,227362,227362,5757996,0.002551,2015273.103271,bmw3_2.mtx,11288630,984.744444444,0.787557562074,9
[21:03:35],[21:03:51],65536,29920,29920,1031560,0.000240,370.988678,net100.mtx,2033200,925.092857143,1.18107958224,14
[21:05:38],[21:05:52],32768,141347,141347,3740507,0.000433,48325.605530,bmw7st_1.mtx,7339667,997.425,1.44287040305,12
[21:07:32],[21:07:44],32768,36720,36720,1306960,0.000370,309.996887,net125.mtx,2577200,0,0,0
[21:09:29],[21:09:48],8192,148770,148770,5396386,0.002315,1833146.170898,bmwcra_1.mtx,10644002,981.864705882,1.53314025162,17
[21:11:32],[21:11:49],32768,43520,43520,1582360,0.000516,309.006226,net150.mtx,3121200,915.64,1.38794812583,15
[21:13:39],[21:13:51],32768,88343,88343,1265035,0.000367,416.256866,net4-1.mtx,2408949,924.99,1.07559285978,10
[21:16:01],[21:16:20],262144,16320,16320,480760,0.000071,450.787109,net50.mtx,945200,940.505882353,1.3938818366,17
[21:18:00],[21:18:12],2048,986703,986703,12437739,0.005978,4875698.359375,bone010_M.mtx,23888775,982.26,0.956242647031,10
[21:20:07],[21:20:26],131072,23120,23120,756160,0.000141,379.698265,net75.mtx,1489200,930.088235294,1.56426353765,17
[21:22:51],[21:23:08],1024,986703,986703,36326514,0.016639,14018426.886719,bone010.mtx,71666325,0,0,0
[21:25:06],[21:25:23],8192,2216688,2216688,2441238,0.002093,885194.194336,netherlands_osm.mtx,4266503,992.613333333,1.44723491144,15
[21:27:41],[21:28:00],131072,127224,127224,1182804,0.000143,439.870972,boneS01_M.mtx,2238384,987.194117647,1.95913263768,17
[21:29:54],[21:30:05],32768,127224,127224,3421188,0.000336,459.516937,boneS01.mtx,6715152,977.311111111,1.12392609924,9
[21:33:26],[21:33:38],512,3542400,3542400,50194096,0.024489,20598519.740234,nlpkkt120.mtx,96845792,969.88,0.933595201359,10
[21:35:26],[21:35:46],4096,914898,914898,9702186,0.004708,3730074.989746,boneS10_M.mtx,18489474,0,0,0
[21:40:32],[21:40:47],256,8345600,8345600,118931856,0.059829,48865729.378906,nlpkkt160.mtx,229518112,965.6,1.3399196302,13
[21:42:52],[21:43:05],1024,914898,914898,28191660,0.012631,10932751.510742,boneS10.mtx,55468422,982.354545455,1.04042267317,11
[21:51:34],[21:51:49],128,16240000,16240000,232232816,0.111933,95388851.914062,nlpkkt200.mtx,448225632,971.453846154,1.12974836178,13
[21:53:24],[21:53:39],16384,93279,93279,652246,0.000862,400.380737,boyd1.mtx,1211231,904.8,1.34850344399,13
[22:07:49],[22:08:03],64,27993600,27993600,401232976,0.219756,164807062.609375,nlpkkt240.mtx,774472352,952.8,1.13578166916,12
[22:09:42],[22:09:55],32768,466316,466316,890091,0.000376,325.694763,boyd2.mtx,1500397,938.845454545,1.26732620208,11
[22:11:40],[22:11:55],2048,1062400,1062400,14883536,0.007148,5911770.689453,nlpkkt80.mtx,28704672,974.730769231,1.10758546493,13
[22:14:04],[22:14:14],131072,62631,62631,366559,0.000080,449.177475,brack2.mtx,698700,950.8125,1.1709371247,8
[22:15:49],[22:16:04],1024,4163763,4163763,12487976,0.014579,11487524.125000,NLR.mtx,24284175,975.453846154,1.13924089748,13
[22:17:47],[22:18:03],32768,10581,10581,390741,0.000504,439.128113,bundle1.mtx,770901,905.592857143,1.15663569133,14
[22:20:10],[22:20:30],131072,37595,37595,295076,0.000150,394.484314,c-58.mtx,552557,918.683333333,1.49898113545,18
[22:22:33],[22:22:48],131072,41731,41731,300537,0.000115,402.463982,c-62ghs.mtx,559343,925.430769231,1.46727618678,13
[22:24:50],[22:25:05],131072,41731,41731,300537,0.000116,413.691704,c-62.mtx,559343,925.361538462,1.46420808816,13
[22:26:56],[22:27:09],32768,51035,51035,384438,0.000404,514.373077,c-64b.mtx,717841,904.445454545,1.25796635044,11
[22:28:57],[22:29:13],65536,325729,325729,929849,0.000247,328.230255,NotreDame_www.mtx,929849,930.857142857,1.18846496776,14
[22:30:53],[22:31:06],32768,51035,51035,384438,0.000406,497.400024,c-64.mtx,717841,906.045454545,0.861672408078,11
[22:32:56],[22:33:13],65536,20414,20414,1679599,0.000251,343.462067,ns3Da.mtx,1679599,929.246666667,1.4108468694,15
[22:35:00],[22:35:16],65536,57975,57975,294955,0.000243,454.370514,c-67b.mtx,531935,909.978571429,1.33800414874,14
[22:37:14],[22:37:30],65536,57975,57975,294955,0.000246,456.475861,c-67.mtx,531935,911.15,1.20282405791,14
[22:39:26],[22:39:40],65536,64810,64810,315408,0.000214,389.194580,c-68.mtx,566006,913.583333333,1.44385671804,12
[22:41:33],[22:41:43],65536,67458,67458,345714,0.000163,414.209915,c-69.mtx,623970,920.5,0.698212002188,8
[22:43:38],[22:43:50],65536,68924,68924,363955,0.000185,421.368469,c-70.mtx,658986,918.07,0.983920728514,10
[22:45:30],[22:45:41],32768,259789,259789,2251231,0.000318,303.080109,offshore.mtx,4242673,975.488888889,1.24850527916,9
[22:47:27],[22:47:42],65536,76638,76638,468096,0.000229,393.333694,c-71.mtx,859554,918.807692308,1.6212348278,13
[22:49:40],[22:49:55],65536,84064,84064,395811,0.000227,433.427841,c-72.mtx,707558,918.061538462,1.32231641828,13
[22:51:41],[22:51:54],16384,169422,169422,724348,0.000800,392.955383,c-73b.mtx,1279274,908.290909091,1.07149389805,11
[22:53:39],[22:53:52],16384,169422,169422,724348,0.000798,403.369446,c-73.mtx,1279274,908.481818182,1.25612548723,11
[22:55:55],[22:56:06],4096,181343,181343,11063545,0.002602,1980224.473633,ohne2.mtx,11063545,974.811111111,0.930286030619,9
[22:58:02],[22:58:14],65536,73752,73752,1835470,0.000177,474.166962,oilpan.mtx,3597188,979.3,1.24659536338,10
[23:00:53],[23:01:08],262144,39082,39082,559722,0.000056,646.383991,cage11.mtx,559722,956.915384615,1.62141730682,13
[23:03:04],[23:03:16],65536,130228,130228,2032536,0.000177,363.610367,cage12.mtx,2032536,968.61,1.32094663026,10
[23:05:07],[23:05:18],8192,445315,445315,7479343,0.001375,610815.369507,cage13.mtx,7479343,996.866666667,1.03816076683,9
[23:07:17],[23:07:34],262144,16146,16146,515651,0.000064,434.672554,olafu.mtx,1015156,965.833333333,1.30059815299,15
[23:09:47],[23:10:04],2048,1505785,1505785,27130349,0.008619,5823184.680664,cage14.mtx,27130349,980.046666667,1.34008291617,15
[23:12:05],[23:12:25],262144,88263,88263,402623,0.000074,446.410080,olesnik0.mtx,744216,971.233333333,1.8621970298,18
[23:16:42],[23:16:59],512,5154859,5154859,99199551,0.032194,22994467.035156,cage15.mtx,99199551,979.126666667,1.48928021391,15
[23:18:50],[23:19:04],131072,15449,15449,973052,0.000107,447.327972,opt1.mtx,1915453,947.333333333,0.992751507456,12
[23:20:45],[23:21:00],32768,192244,192244,609066,0.000458,185.063232,caidaRouterLevel.mtx,1217878,922.2,1.19807537968,13
[23:22:58],[23:23:11],65536,62451,62451,2034917,0.000192,510.930573,cant.mtx,4007383,982.672727273,1.27926890278,11
[23:25:01],[23:25:13],32768,40216,40216,526139,0.000377,379.052887,case39_A_01.mtx,1042160,910.8,0.870631954387,10
[23:27:02],[23:27:15],32768,40216,40216,526144,0.000375,412.575348,case39_A_02.mtx,1042170,0,0,0
[23:29:05],[23:29:17],32768,40216,40216,526144,0.000376,419.507324,case39_A_03.mtx,1042170,909.9,0.861394218694,10
[23:31:07],[23:31:19],32768,40216,40216,526144,0.000375,454.346802,case39_A_04.mtx,1042170,907.77,1.05645634079,10
[23:33:09],[23:33:22],32768,40216,40216,526144,0.000375,423.147034,case39_A_05.mtx,1042170,908.354545455,0.902887928577,11
[23:35:11],[23:35:23],32768,40216,40216,526144,0.000375,421.559631,case39_A_06.mtx,1042170,908.17,0.824681756801,10
[23:37:13],[23:37:25],32768,40216,40216,526144,0.000374,425.520599,case39_A_07.mtx,1042170,909.6,0.836660026534,10
[23:38:59],[23:39:10],1024,2145852,2145852,17488243,0.010245,7181289.056641,packing-500x100x100-b050.mtx,34043123,965.055555556,0.809816318146,9
[23:40:48],[23:41:01],32768,40216,40216,526144,0.000376,420.929504,case39_A_08.mtx,1042170,908.227272727,1.12013871632,11
[23:42:50],[23:43:05],32768,155924,155924,5416358,0.000459,291.292725,para-10.mtx,5416358,954.861538462,1.31004313584,13
[23:44:44],[23:44:56],32768,40216,40216,526144,0.000374,434.853424,case39_A_09.mtx,1042170,909.39,1.08577161503,10
[23:46:45],[23:46:59],32768,153226,153226,5326228,0.000442,288.146057,para-4.mtx,5326228,956.633333333,1.36829171678,12
[23:48:38],[23:48:50],32768,40216,40216,526144,0.000376,422.858673,case39_A_10.mtx,1042170,908.26,1.02586548826,10
[23:50:40],[23:50:55],32768,155924,155924,5416358,0.000459,290.425385,para-5.mtx,5416358,955.023076923,1.43159612168,13
[23:52:34],[23:52:46],32768,40216,40216,526144,0.000375,435.593842,case39_A_11.mtx,1042170,910.17,0.950841732361,10
[23:54:35],[23:54:50],32768,155924,155924,5416358,0.000458,288.716431,para-6.mtx,5416358,953.215384615,1.70196544928,13
[23:56:29],[23:56:41],32768,40216,40216,526144,0.000375,424.169800,case39_A_12.mtx,1042170,908.85,0.917877987534,10
[23:58:30],[23:58:45],32768,155924,155924,5416358,0.000458,287.940582,para-7.mtx,5416358,954.84,1.35513836932,10
[00:00:24],[00:00:37],32768,40216,40216,526144,0.000376,419.581848,case39_A_13.mtx,1042170,908.672727273,0.92056396656,11
[00:02:26],[00:02:41],32768,155924,155924,5416358,0.000459,293.659973,para-8.mtx,5416358,955.692307692,1.48451573998,13
[00:04:41],[00:04:56],32768,155924,155924,5416358,0.000459,291.956299,para-9.mtx,5416358,954.938461538,1.31823802073,13
[00:06:46],[00:06:57],32768,525825,525825,2100225,0.000319,375.407776,parabolic_fem.mtx,3674625,1003.18888889,1.30847192,9
[00:11:42],[00:11:52],65536,240547,240547,560943,0.000153,222.604477,patents_main.mtx,560943,962.4625,0.758184509206,8
[00:14:20],[00:14:34],1024,3774768,3774768,14970767,0.013928,5866927.916016,patents.mtx,14970767,955.558333333,0.992856429142,12
[00:17:08],[00:17:27],8192,19242,19242,4671337,0.002299,1563380.048706,pattern1.mtx,9323414,987.7,1.51191347403,17
[00:19:34],[00:19:49],262144,13965,13965,491274,0.000058,502.484177,pcrystk02.mtx,954867,949.884615385,1.40211167878,13
[00:21:49],[00:22:01],131072,24696,24696,887937,0.000093,363.425224,pcrystk03.mtx,1726875,955.45,1.02688850417,10
[00:23:55],[00:24:05],65536,52329,52329,1375396,0.000165,402.569473,pct20stif.mtx,2650668,950.2,0.743303437366,8
[00:26:05],[00:26:19],65536,36417,36417,2190591,0.000218,383.663361,pdb1HYS.mtx,4344765,974.358333333,1.2757078645,12
[00:28:22],[00:28:39],131072,9728,9728,367436,0.000126,306.858505,pf2177.mtx,725144,917.66,0.980340077048,15
[00:30:45],[00:31:00],262144,74752,74752,335872,0.000056,555.107166,pfinan512.mtx,571392,966.6,1.51302041269,13
[00:32:57],[00:33:08],131072,22044,22044,500712,0.000084,377.876503,pkustk01.mtx,960521,931.777777778,10.8374636001,9
[00:35:16],[00:35:32],262144,10800,10800,410400,0.000060,511.103607,pkustk02.mtx,800223,936.15,1.4720005823,14
[00:37:26],[00:37:37],65536,63336,63336,1596876,0.000169,402.133347,pkustk03.mtx,3075267,957.466666667,1.0477489097,9
[00:39:16],[00:39:28],32768,40216,40216,526139,0.000377,423.787567,case39.mtx,1042160,908.29,1.05399240984,10
[00:41:08],[00:41:21],32768,55590,55590,2137125,0.000376,303.948151,pkustk04.mtx,4170665,923.1,25.1917374622,11
[00:42:55],[00:43:05],16384,345241,345241,1343126,0.000646,340.709290,c-big.mtx,2341011,922.175,0.874285422502,8
[00:44:59],[00:45:17],131072,37164,37164,1121154,0.000133,442.132896,pkustk05.mtx,2173340,947.025,14.1218580576,16
[00:47:08],[00:47:19],262144,13681,13681,263754,0.000039,510.389088,cbuckle_G.mtx,514896,941.588888889,0.899931410281,9
[00:49:14],[00:49:33],131072,43164,43164,1307466,0.000142,352.310478,pkustk06.mtx,2534794,954.835294118,1.73880999756,17
[00:51:27],[00:51:39],262144,13681,13681,345098,0.000047,513.646545,cbuckle.mtx,676515,952.7,1.22556109599,10
[00:53:21],[00:53:32],65536,16860,16860,1217832,0.000155,358.932602,pkustk07.mtx,2405055,0,0,0
[00:55:23],[00:55:37],131072,70656,70656,949510,0.000107,516.366631,cfd1.mtx,1828364,980.941666667,1.58769137079,12
[00:57:23],[00:57:36],65536,22209,22209,1624440,0.000200,322.039734,pkustk08.mtx,3208670,942.027272727,1.21137856037,11
[00:59:20],[00:59:31],65536,123440,123440,1605669,0.000168,502.450867,cfd2.mtx,3087898,987.755555556,3.13301810865,9
[01:01:20],[01:01:33],131072,33960,33960,808800,0.000097,455.895142,pkustk09.mtx,1554204,944.5,21.2421964281,11
[01:03:33],[01:03:49],65536,80676,80676,2194830,0.000241,368.346313,pkustk10.mtx,4237584,955.642857143,1.5998724439,14
