[21:53:24],[21:53:39],16384,93279,93279,652246,0.000862,400.380737,boyd1.mtx,1211231,
[22:07:49],[22:08:03],64,27993600,27993600,401232976,0.219756,164807062.609375,nlpkkt240.mtx,774472352,
[22:09:42],[22:09:55],32768,466316,466316,890091,0.000376,325.694763,boyd2.mtx,1500397,
[22:11:40],[22:11:55],2048,1062400,1062400,14883536,0.007148,5911770.689453,nlpkkt80.mtx,28704672,
[22:14:04],[22:14:14],131072,62631,62631,366559,0.000080,449.177475,brack2.mtx,698700,
[22:15:49],[22:16:04],1024,4163763,4163763,12487976,0.014579,11487524.125000,NLR.mtx,24284175,
[22:17:47],[22:18:03],32768,10581,10581,390741,0.000504,439.128113,bundle1.mtx,770901,
[22:20:10],[22:20:30],131072,37595,37595,295076,0.000150,394.484314,c-58.mtx,552557,
[22:22:33],[22:22:48],131072,41731,41731,300537,0.000115,402.463982,c-62ghs.mtx,559343,
[22:24:50],[22:25:05],131072,41731,41731,300537,0.000116,413.691704,c-62.mtx,559343,
[22:26:56],[22:27:09],32768,51035,51035,384438,0.000404,514.373077,c-64b.mtx,717841,
[22:28:57],[22:29:13],65536,325729,325729,929849,0.000247,328.230255,NotreDame_www.mtx,929849,
[22:30:53],[22:31:06],32768,51035,51035,384438,0.000406,497.400024,c-64.mtx,717841,
[22:32:56],[22:33:13],65536,20414,20414,1679599,0.000251,343.462067,ns3Da.mtx,1679599,
[22:35:00],[22:35:16],65536,57975,57975,294955,0.000243,454.370514,c-67b.mtx,531935,
[22:37:14],[22:37:30],65536,57975,57975,294955,0.000246,456.475861,c-67.mtx,531935,
[22:39:26],[22:39:40],65536,64810,64810,315408,0.000214,389.194580,c-68.mtx,566006,
[22:41:33],[22:41:43],65536,67458,67458,345714,0.000163,414.209915,c-69.mtx,623970,
[22:43:38],[22:43:50],65536,68924,68924,363955,0.000185,421.368469,c-70.mtx,658986,
[22:45:30],[22:45:41],32768,259789,259789,2251231,0.000318,303.080109,offshore.mtx,4242673,
[22:47:27],[22:47:42],65536,76638,76638,468096,0.000229,393.333694,c-71.mtx,859554,
[22:49:40],[22:49:55],65536,84064,84064,395811,0.000227,433.427841,c-72.mtx,707558,
[22:51:41],[22:51:54],16384,169422,169422,724348,0.000800,392.955383,c-73b.mtx,1279274,
[22:53:39],[22:53:52],16384,169422,169422,724348,0.000798,403.369446,c-73.mtx,1279274,
[22:55:55],[22:56:06],4096,181343,181343,11063545,0.002602,1980224.473633,ohne2.mtx,11063545,
[22:58:02],[22:58:14],65536,73752,73752,1835470,0.000177,474.166962,oilpan.mtx,3597188,
[23:00:53],[23:01:08],262144,39082,39082,559722,0.000056,646.383991,cage11.mtx,559722,
[23:03:04],[23:03:16],65536,130228,130228,2032536,0.000177,363.610367,cage12.mtx,2032536,
[23:05:07],[23:05:18],8192,445315,445315,7479343,0.001375,610815.369507,cage13.mtx,7479343,
[23:07:17],[23:07:34],262144,16146,16146,515651,0.000064,434.672554,olafu.mtx,1015156,
[23:09:47],[23:10:04],2048,1505785,1505785,27130349,0.008619,5823184.680664,cage14.mtx,27130349,
[23:12:05],[23:12:25],262144,88263,88263,402623,0.000074,446.410080,olesnik0.mtx,744216,
[23:16:42],[23:16:59],512,5154859,5154859,99199551,0.032194,22994467.035156,cage15.mtx,99199551,
[23:18:50],[23:19:04],131072,15449,15449,973052,0.000107,447.327972,opt1.mtx,1915453,
[23:20:45],[23:21:00],32768,192244,192244,609066,0.000458,185.063232,caidaRouterLevel.mtx,1217878,
[23:22:58],[23:23:11],65536,62451,62451,2034917,0.000192,510.930573,cant.mtx,4007383,
[23:25:01],[23:25:13],32768,40216,40216,526139,0.000377,379.052887,case39_A_01.mtx,1042160,
[23:27:02],[23:27:15],32768,40216,40216,526144,0.000375,412.575348,case39_A_02.mtx,1042170,
[23:29:05],[23:29:17],32768,40216,40216,526144,0.000376,419.507324,case39_A_03.mtx,1042170,
[23:31:07],[23:31:19],32768,40216,40216,526144,0.000375,454.346802,case39_A_04.mtx,1042170,
[23:33:09],[23:33:22],32768,40216,40216,526144,0.000375,423.147034,case39_A_05.mtx,1042170,
[23:35:11],[23:35:23],32768,40216,40216,526144,0.000375,421.559631,case39_A_06.mtx,1042170,
[23:37:13],[23:37:25],32768,40216,40216,526144,0.000374,425.520599,case39_A_07.mtx,1042170,
[23:38:59],[23:39:10],1024,2145852,2145852,17488243,0.010245,7181289.056641,packing-500x100x100-b050.mtx,34043123,
[23:40:48],[23:41:01],32768,40216,40216,526144,0.000376,420.929504,case39_A_08.mtx,1042170,
[23:42:50],[23:43:05],32768,155924,155924,5416358,0.000459,291.292725,para-10.mtx,5416358,
[23:44:44],[23:44:56],32768,40216,40216,526144,0.000374,434.853424,case39_A_09.mtx,1042170,
[23:46:45],[23:46:59],32768,153226,153226,5326228,0.000442,288.146057,para-4.mtx,5326228,
[23:48:38],[23:48:50],32768,40216,40216,526144,0.000376,422.858673,case39_A_10.mtx,1042170,
[23:50:40],[23:50:55],32768,155924,155924,5416358,0.000459,290.425385,para-5.mtx,5416358,
[23:52:34],[23:52:46],32768,40216,40216,526144,0.000375,435.593842,case39_A_11.mtx,1042170,
[23:54:35],[23:54:50],32768,155924,155924,5416358,0.000458,288.716431,para-6.mtx,5416358,
[23:56:29],[23:56:41],32768,40216,40216,526144,0.000375,424.169800,case39_A_12.mtx,1042170,
[23:58:30],[23:58:45],32768,155924,155924,5416358,0.000458,287.940582,para-7.mtx,5416358,
[00:00:24],[00:00:37],32768,40216,40216,526144,0.000376,419.581848,case39_A_13.mtx,1042170,
[00:02:26],[00:02:41],32768,155924,155924,5416358,0.000459,293.659973,para-8.mtx,5416358,
[00:04:41],[00:04:56],32768,155924,155924,5416358,0.000459,291.956299,para-9.mtx,5416358,
[00:06:46],[00:06:57],32768,525825,525825,2100225,0.000319,375.407776,parabolic_fem.mtx,3674625,
[00:11:42],[00:11:52],65536,240547,240547,560943,0.000153,222.604477,patents_main.mtx,560943,
[00:14:20],[00:14:34],1024,3774768,3774768,14970767,0.013928,5866927.916016,patents.mtx,14970767,
[00:17:08],[00:17:27],8192,19242,19242,4671337,0.002299,1563380.048706,pattern1.mtx,9323414,
[00:19:34],[00:19:49],262144,13965,13965,491274,0.000058,502.484177,pcrystk02.mtx,954867,
[00:21:49],[00:22:01],131072,24696,24696,887937,0.000093,363.425224,pcrystk03.mtx,1726875,
[00:23:55],[00:24:05],65536,52329,52329,1375396,0.000165,402.569473,pct20stif.mtx,2650668,
[00:26:05],[00:26:19],65536,36417,36417,2190591,0.000218,383.663361,pdb1HYS.mtx,4344765,
[00:28:22],[00:28:39],131072,9728,9728,367436,0.000126,306.858505,pf2177.mtx,725144,
[00:30:45],[00:31:00],262144,74752,74752,335872,0.000056,555.107166,pfinan512.mtx,571392,
[00:32:57],[00:33:08],131072,22044,22044,500712,0.000084,377.876503,pkustk01.mtx,960521,
[00:35:16],[00:35:32],262144,10800,10800,410400,0.000060,511.103607,pkustk02.mtx,800223,
[00:37:26],[00:37:37],65536,63336,63336,1596876,0.000169,402.133347,pkustk03.mtx,3075267,
[00:39:16],[00:39:28],32768,40216,40216,526139,0.000377,423.787567,case39.mtx,1042160,
[00:41:08],[00:41:21],32768,55590,55590,2137125,0.000376,303.948151,pkustk04.mtx,4170665,
[00:42:55],[00:43:05],16384,345241,345241,1343126,0.000646,340.709290,c-big.mtx,2341011,
[00:44:59],[00:45:17],131072,37164,37164,1121154,0.000133,442.132896,pkustk05.mtx,2173340,
[00:47:08],[00:47:19],262144,13681,13681,263754,0.000039,510.389088,cbuckle_G.mtx,514896,
[00:49:14],[00:49:33],131072,43164,43164,1307466,0.000142,352.310478,pkustk06.mtx,2534794,
[00:51:27],[00:51:39],262144,13681,13681,345098,0.000047,513.646545,cbuckle.mtx,676515,
[00:53:21],[00:53:32],65536,16860,16860,1217832,0.000155,358.932602,pkustk07.mtx,2405055,
[00:55:23],[00:55:37],131072,70656,70656,949510,0.000107,516.366631,cfd1.mtx,1828364,
[00:57:23],[00:57:36],65536,22209,22209,1624440,0.000200,322.039734,pkustk08.mtx,3208670,
[00:59:20],[00:59:31],65536,123440,123440,1605669,0.000168,502.450867,cfd2.mtx,3087898,
[01:01:20],[01:01:33],131072,33960,33960,808800,0.000097,455.895142,pkustk09.mtx,1554204,
[01:03:33],[01:03:49],65536,80676,80676,2194830,0.000241,368.346313,pkustk10.mtx,4237584,
[01:05:54],[01:06:04],512,4802000,4802000,42681372,0.021015,17382191.787109,channel-500x100x100-b050.mtx,83010744,
[01:07:58],[01:08:17],65536,87804,87804,2652858,0.000299,323.406067,pkustk11.mtx,5142514,
[01:09:39],[01:09:49],1024,68121,68121,5377761,0.010121,564343.674805,Chebyshev4.mtx,5377761,
[01:11:28],[01:11:41],16384,94653,94653,3803485,0.000825,62408.626709,pkustk12.mtx,7429105,
[01:13:39],[01:13:55],2048,3523317,3523317,19194193,0.007829,5388290.512207,circuit5M_dc.mtx,19194193,
[01:15:38],[01:15:52],32768,94893,94893,3355860,0.000421,673.982758,pkustk13.mtx,6542332,
[01:18:44],[01:18:54],128,5558326,5558326,59524291,0.079145,15123595.390625,circuit5M.mtx,59524291,
[01:20:30],[01:20:46],4096,151926,151926,7494215,0.003895,2707191.888428,pkustk14.mtx,14708717,
[01:22:24],[01:22:36],32768,268495,268495,1156647,0.000345,182.571594,citationCiteseer.mtx,2313179,
[01:24:23],[01:24:35],131072,22695,22695,686502,0.000086,426.139259,pli.mtx,1335622,
[01:26:13],[01:26:29],1024,3774768,3774768,16518948,0.015749,6404258.298828,cit-Patents.mtx,16518948,
[01:28:16],[01:28:33],32768,85623,85623,2374949,0.000508,187.919952,poisson3Db.mtx,2374949,
[01:30:31],[01:30:44],16384,161070,161070,8185136,0.000741,326891.972961,PR02R.mtx,8185136,
[01:32:31],[01:32:49],32768,325557,325557,3216152,0.000549,436.400177,cnr-2000.mtx,3216152,
[01:35:02],[01:35:18],32768,659033,659033,5959282,0.000471,36549.592743,pre2.mtx,5959282,
[01:37:08],[01:37:20],32768,100000,100000,499985,0.000385,218.133789,preferentialAttachment.mtx,999950,
[01:39:24],[01:39:36],262144,14822,14822,365313,0.000045,548.655857,Pres_Poisson.mtx,715804,
[01:41:36],[01:41:48],32768,227320,227320,814134,0.000367,175.911652,coAuthorsCiteseer.mtx,1568787,
[01:43:36],[01:43:47],131072,3140,3140,540022,0.000086,2886.906906,psmigr_2.mtx,540022,
[01:45:31],[01:45:47],32768,299067,299067,977676,0.000503,186.345367,coAuthorsDBLP.mtx,1895593,
[01:47:35],[01:47:46],131072,3140,3140,543162,0.000083,2780.984489,psmigr_3.mtx,543162,
[01:49:39],[01:49:58],32768,221119,221119,3943588,0.000597,198124.626648,CO.mtx,7666057,
[01:51:30],[01:51:41],4096,217918,217918,5926171,0.002568,2099392.333008,pwtk.mtx,11634424,
[01:53:36],[01:53:54],65536,83334,83334,3046907,0.000285,465.731384,consph.mtx,6010480,
[01:55:54],[01:56:06],131072,180895,180895,539396,0.000091,441.410896,cont-300.mtx,988195,
[01:57:56],[01:58:09],131072,66127,66127,863353,0.000098,498.864723,qa8fk.mtx,1660579,
[01:59:49],[02:00:01],32768,121192,121192,1362087,0.000366,258.439453,cop20k_A.mtx,2624331,
[02:01:47],[02:02:01],1024,434102,434102,16036720,0.013667,6002517.893555,coPapersCiteseer.mtx,31765148,
[02:03:52],[02:04:04],131072,66127,66127,863353,0.000098,505.877235,qa8fm.mtx,1660579,
[02:05:38],[02:05:50],1024,540486,540486,15245729,0.012294,5823355.458008,coPapersDBLP.mtx,30128561,
[02:07:39],[02:07:50],131072,21200,21200,1488768,0.000080,500.054047,raefsky3.mtx,1488768,
[02:09:36],[02:09:46],131072,55476,55476,407714,0.000077,408.352631,copter2.mtx,759952,
[02:11:47],[02:12:07],262144,19779,19779,674195,0.000074,509.505924,raefsky4.mtx,1328611,
[02:14:04],[02:14:16],2048,416800,416800,22322336,0.005602,4394136.078125,CoupCons3D.mtx,22322336,
[02:15:58],[02:16:09],4096,52804,52804,5333507,0.002744,1544870.656494,crankseg_1.mtx,10614210,
[02:18:00],[02:18:17],4096,63838,63838,7106348,0.004083,2544139.606689,crankseg_2.mtx,14148858,
[02:20:14],[02:20:31],262144,79841,79841,317377,0.000062,543.031178,rail_79841_E.mtx,554913,
[02:22:24],[02:22:39],131072,160000,160000,1750416,0.000115,567.311234,crashbasis.mtx,1750416,
[02:24:37],[02:24:53],262144,79841,79841,316881,0.000062,502.737904,rail_79841.mtx,553921,
[02:26:51],[02:27:07],262144,18010,18010,489478,0.000062,476.484035,crplat2.mtx,943184,
[02:28:52],[02:29:03],65536,263743,263743,1302464,0.000173,366.729477,Raj1.mtx,1302464,
[02:31:00],[02:31:14],262144,13965,13965,491274,0.000057,397.100410,crystk02.mtx,968583,
[02:33:06],[02:33:22],131072,86916,86916,605045,0.000115,416.056534,rajat20.mtx,605045,
[02:35:11],[02:35:23],131072,24696,24696,887937,0.000092,355.504883,crystk03.mtx,1751178,
[02:37:05],[02:37:18],32768,411676,411676,1893370,0.000391,314.661072,rajat21.mtx,1893370,
[02:39:10],[02:39:21],262144,24696,24696,304233,0.000042,473.855492,crystm03.mtx,583770,
[02:41:22],[02:41:42],262144,110355,110355,556938,0.000075,526.671978,rajat23.mtx,556938,
[02:43:26],[02:43:36],65536,52329,52329,1375396,0.000165,421.259918,ct20stif.mtx,2698463,
[02:45:18],[02:45:31],32768,358172,358172,1948235,0.000397,354.069244,rajat24.mtx,1948235,
[02:48:46],[02:49:01],512,2164760,2164760,64685452,0.028488,25155944.869141,Cube_Coup_dt0.mtx,127206144,
[02:50:52],[02:51:06],131072,87190,87190,607235,0.000109,382.399323,rajat25.mtx,607235,
[02:54:21],[02:54:36],512,2164760,2164760,64685452,0.028437,25156048.496094,Cube_Coup_dt6.mtx,127206144,
