[13:15:24],[13:15:43],32768,389874,389874,1167685,0.000580,5276222.293030,0.000000,0.000000,934257.073334,898056.950043,121653.524109,mario002.mtx,2101242,257.658823529,1.89676468308,17
[13:17:28],[13:17:47],4096,504855,504855,9046865,0.004601,4824883.454102,505153.384766,8520430.904785,3592903.289551,3601973.261963,3635561.977051,af_shell4.mtx,17588875,304.376470588,1.92553412354,17
[13:19:33],[13:19:46],65536,103430,103430,2121550,0.000192,1168027.551132,102434.280624,925951.032547,485729.565643,463608.237747,6.179169,matrix_9.mtx,2121550,249.690909091,2.31102281388,11
[13:21:30],[13:21:49],4096,504855,504855,9046865,0.004601,4827399.197021,505158.660400,8520390.095947,3592828.099609,3601973.225830,3634238.471924,af_shell5.mtx,17588875,302.852941176,2.36546666135,17
[13:23:42],[13:24:00],65536,125329,125329,2678750,0.000278,1510146.582367,123729.128860,1152597.476959,594306.170975,596816.718262,468.529999,matrix-new_3.mtx,2678750,245.01875,1.55933429306,16
[13:25:45],[13:26:03],4096,504855,504855,9046865,0.004603,4821134.706299,505153.010254,8520126.897461,3592885.024414,3602075.944824,3635067.135010,af_shell6.mtx,17588875,302.44375,1.40755495008,16
[13:27:59],[13:28:18],4096,504855,504855,9046865,0.004615,4823932.681152,505152.849365,8520308.673096,3592872.852539,3602016.377686,3635378.140869,af_shell7.mtx,17588875,303.570588235,1.77026575136,17
[13:30:14],[13:30:33],4096,504855,504855,9046865,0.004599,4822990.183350,505157.268799,8520036.583008,3592856.857178,3601952.548340,3635232.422852,af_shell8.mtx,17588875,302.770588235,2.35615956363,17
[13:32:29],[13:32:48],4096,504855,504855,9046865,0.004651,4827381.808350,505156.838135,8520282.319580,3592964.731934,3602233.742676,3634713.827393,af_shell9.mtx,17588875,303.141176471,1.68804057086,17
[13:35:17],[13:35:31],2048,2707524,2707524,14810202,0.006565,37089235.696289,665.583496,6006.290039,4525620.372070,4598919.547852,4268855.858398,memchip.mtx,14810202,302.775,2.1856063232,12
[13:37:49],[13:38:00],32768,262111,262111,1234877,0.000329,3539163.038727,4194.006744,38402.599152,973109.400513,762686.954224,4.729187,amazon0302.mtx,1234877,239.911111111,2.58519049135,9
[13:39:41],[13:39:51],8192,400727,400727,3200440,0.001317,7179895.197632,34237.831543,336635.578369,2340518.258423,2046801.692993,530030.627197,amazon0312.mtx,3200440,273.0875,0.816145667145,8
[13:41:32],[13:41:43],8192,410236,410236,3356824,0.001281,7470503.218628,35587.375122,348773.840942,2398923.557007,2100082.947021,583503.431152,amazon0505.mtx,3356824,279.9,1.89853744879,9
[13:43:17],[13:43:35],4096,66463,66463,5209641,0.004262,1277387.393555,46260.775146,4936175.632812,2012794.019043,2011553.732178,1976696.725098,mip1.mtx,10298495,267.24375,1.98933680846,16
[13:45:05],[13:45:15],8192,403394,403394,3387388,0.001287,7460212.610840,36256.150391,358920.118286,2417690.815186,2128376.900024,604866.112549,amazon0601.mtx,3387388,281.8625,2.14355866493,8
[13:47:06],[13:47:24],65536,29957,29957,1995041,0.000263,599999.349472,29884.051498,899480.438171,509820.223557,464560.049545,4.540283,mixtank_new.mtx,1995041,238.35625,2.36589537755,16
[13:49:02],[13:49:19],8192,735323,735323,5158388,0.002050,12219867.781616,8123.188477,74111.521973,2013320.587158,1975204.922241,1255705.855835,amazon-2008.mtx,5158388,293.686666667,2.25532456398,15
